CVE_ID
CVE-2020-18263
CVE-2019-13114
CVE-2018-1000843
CVE-2020-23884
CVE-2020-20124
CVE-2016-11013
CVE-2020-21365
CVE-2020-19619
CVE-2016-9454
CVE-2016-9455
CVE-2020-19199
CVE-2020-20426
CVE-2020-19002
CVE-2020-20971
CVE-2017-16018
CVE-2021-39597
CVE-2020-28723
CVE-2020-19003
CVE-2020-28446
CVE-2016-9580
CVE-2020-20642
CVE-2018-25017
CVE-2016-7537
CVE-2016-7529
CVE-2021-29475
CVE-2020-20645
CVE-2020-22150
CVE-2020-21809
CVE-2020-22535
CVE-2017-16014
CVE-2016-8654
CVE-2017-16038
CVE-2016-1000108
CVE-2020-21599
CVE-2021-33449
CVE-2018-10790
CVE-2020-18985
CVE-2018-14476
CVE-2020-19289
CVE-2020-36372
CVE-2020-7677
CVE-2017-16042
CVE-2021-33443
CVE-2021-46854
CVE-2020-18890
CVE-2020-6950
CVE-2020-18900
CVE-2019-20806
CVE-2020-19821
CVE-2016-4471
CVE-2021-32771
CVE-2021-24031
CVE-2021-27845
CVE-2021-33465
CVE-2017-20005
CVE-2020-18705
CVE-2016-11016
CVE-2019-13615
CVE-2020-21358
CVE-2020-19281
CVE-2018-1066
CVE-2020-19618
CVE-2021-3566
CVE-2020-19291
CVE-2020-20797
CVE-2021-26567
CVE-2020-21132
CVE-2016-10156
CVE-2020-22673
CVE-2020-18035
CVE-2017-15102
CVE-2017-17934
CVE-2017-18360
CVE-2016-10508
CVE-2020-22251
CVE-2016-7103
CVE-2020-18175
CVE-2020-19950
CVE-2020-23312
CVE-2020-24000
CVE-2019-1010008
CVE-2020-21130
CVE-2020-21066
CVE-2020-21835
CVE-2020-25663
CVE-2020-19499
CVE-2020-19114
CVE-2020-23266
CVE-2020-23319
CVE-2020-18877
CVE-2016-7513
CVE-2020-19295
CVE-2020-20391
CVE-2020-28146
CVE-2021-28162
CVE-2020-21363
CVE-2020-22199
CVE-2020-12141
CVE-2018-25016
CVE-2020-18126
CVE-2020-26008
CVE-2020-19750
CVE-2019-25061
CVE-2020-36398
CVE-2020-18771
CVE-2016-10066
CVE-2020-21602
CVE-2018-7559
CVE-2016-8898
CVE-2020-27602
CVE-2021-33463
CVE-2020-21817
CVE-2019-1010161
CVE-2020-21516
CVE-2018-21036
CVE-2020-22205
CVE-2020-21929
CVE-2020-15163
CVE-2021-33454
CVE-2016-9572
CVE-2020-21180
CVE-2021-39590
CVE-2019-19588
CVE-2020-23243
CVE-2020-23109
CVE-2021-41147
CVE-2020-21967
CVE-2020-23217
CVE-2017-7495
CVE-2020-26707
CVE-2020-36373
CVE-2020-27797
CVE-2017-16015
CVE-2017-17718
CVE-2021-28290
CVE-2021-39593
CVE-2021-39517
CVE-2020-23242
CVE-2020-18648
CVE-2020-22741
CVE-2020-17542
CVE-2020-21595
CVE-2020-19720
CVE-2017-7481
CVE-2016-10764
CVE-2021-39394
CVE-2020-18659
CVE-2020-36420
CVE-2021-40153
CVE-2020-19468
CVE-2016-3695
CVE-2020-21088
CVE-2020-25422
CVE-2018-20801
CVE-2016-8900
CVE-2020-36518
CVE-2016-9125
CVE-2021-45326
CVE-2020-23311
CVE-2020-21053
CVE-2020-21146
CVE-2020-36123
CVE-2020-18102
CVE-2020-21806
CVE-2021-39548
CVE-2021-33448
CVE-2020-19111
CVE-2020-36380
CVE-2020-19266
CVE-2016-2138
CVE-2020-18121
CVE-2020-19471
CVE-2020-23190
CVE-2021-3702
CVE-2021-39582
CVE-2021-30070
CVE-2017-1002201
CVE-2017-13715
CVE-2016-9127
CVE-2021-45325
CVE-2018-1000047
CVE-2020-25797
CVE-2020-21725
CVE-2021-3975
CVE-2019-12357
CVE-2020-23323
CVE-2020-18703
CVE-2019-16774
CVE-2018-20954
CVE-2017-16023
CVE-2017-2604
CVE-2017-2582
CVE-2021-32289
CVE-2020-19751
CVE-2019-1010069
CVE-2020-19305
CVE-2020-21503
CVE-2016-3956
CVE-2021-32271
CVE-2016-1000345
CVE-2021-39176
CVE-2020-23182
CVE-2016-1000005
CVE-2016-10245
CVE-2016-7532
CVE-2020-24025
CVE-2021-32282
CVE-2021-3632
CVE-2020-36503
CVE-2020-27788
CVE-2020-20341
CVE-2020-21125
CVE-2020-22678
CVE-2020-22617
CVE-2021-44663
CVE-2019-1010017
CVE-2016-10197
CVE-2017-2661
CVE-2020-19705
CVE-2020-19490
CVE-2016-10745
CVE-2020-19286
CVE-2017-14530
CVE-2019-10131
CVE-2020-23331
CVE-2020-23903
CVE-2020-19475
CVE-2020-22677
CVE-2020-21814
CVE-2021-39535
CVE-2020-16589
CVE-2020-36608
CVE-2021-27117
CVE-2020-20189
CVE-2020-20495
CVE-2018-6196
CVE-2021-33468
CVE-2020-21836
CVE-2019-25025
CVE-2020-28471
CVE-2020-23907
CVE-2017-15868
CVE-2021-39552
CVE-2021-39520
CVE-2020-21055
CVE-2019-18936
CVE-2021-32278
CVE-2020-25872
CVE-2019-25051
CVE-2020-25427
CVE-2020-35132
CVE-2020-18155
CVE-2021-4214
CVE-2016-10229
CVE-2021-28278
CVE-2021-32298
CVE-2019-13038
CVE-2020-27800
CVE-2021-35283
CVE-2021-39550
CVE-2021-39557
CVE-2017-2616
CVE-2020-19274
CVE-2020-15813
CVE-2019-12348
CVE-2016-9130
CVE-2020-18660
CVE-2016-1000232
CVE-2020-20796
CVE-2020-20781
CVE-2021-32269
CVE-2021-39587
CVE-2021-39542
CVE-2016-6786
CVE-2017-7189
CVE-2018-20847
CVE-2020-21506
CVE-2020-19924
CVE-2019-12355
CVE-2017-18366
CVE-2021-39530
CVE-2020-18746
CVE-2019-25050
CVE-2020-18476
CVE-2016-9023
CVE-2020-21048
CVE-2020-18748
CVE-2020-22669
CVE-2017-11365
CVE-2021-32286
CVE-2018-18625
CVE-2021-39534
CVE-2020-20348
CVE-2021-33236
CVE-2018-21270
CVE-2020-19005
CVE-2019-25016
CVE-2020-19001
CVE-2019-25056
CVE-2020-21431
CVE-2020-19473
CVE-2020-17952
CVE-2020-22876
CVE-2020-23904
CVE-2016-10519
CVE-2020-19109
CVE-2020-18701
CVE-2020-22148
CVE-2020-28063
CVE-2020-19547
CVE-2021-32273
CVE-2020-21838
CVE-2020-21854
CVE-2020-10729
CVE-2021-36369
CVE-2018-0046
CVE-2020-20349
CVE-2016-9457
CVE-2020-19465
CVE-2021-33462
CVE-2017-11173
CVE-2017-16005
CVE-2020-18889
CVE-2020-19304
CVE-2020-13962
CVE-2020-19752
CVE-2017-16026
CVE-2020-20344
CVE-2021-33458
CVE-2021-33460
CVE-2021-33295
CVE-2019-25066
CVE-2020-23303
CVE-2018-20961
CVE-2017-16024
CVE-2018-11232
CVE-2016-7398
CVE-2020-23332
CVE-2020-23239
CVE-2021-39222
CVE-2021-3798
CVE-2016-10741
CVE-2016-8637
CVE-2020-21726
CVE-2021-45761
CVE-2020-22209
CVE-2017-12806
CVE-2021-41155
CVE-2020-36319
CVE-2016-7166
CVE-2016-6787
CVE-2020-7649
CVE-2018-21268
CVE-2020-18662
CVE-2020-21495
CVE-2020-18731
CVE-2018-11734
CVE-2021-30071
CVE-2016-9573
CVE-2018-18624
CVE-2020-20662
CVE-2017-2601
CVE-2020-18463
CVE-2021-33466
CVE-2020-18127
CVE-2020-28103
CVE-2019-1010057
CVE-2018-21029
CVE-2020-36376
CVE-2016-7528
CVE-2020-20799
CVE-2016-10196
CVE-2020-21359
CVE-2020-20120
CVE-2020-19718
CVE-2019-12353
CVE-2021-32275
CVE-2020-16587
CVE-2021-34338
CVE-2020-18984
CVE-2020-19294
CVE-2020-35534
CVE-2020-25911
CVE-2020-21651
CVE-2021-39533
CVE-2020-18671
CVE-2019-1000022
CVE-2016-7530
CVE-2020-19112
CVE-2020-21573
CVE-2021-21422
CVE-2021-28861
CVE-2017-12805
CVE-2016-1000344
CVE-2020-27794
CVE-2016-10707
CVE-2021-37770
CVE-2021-20298
CVE-2021-39563
CVE-2020-18878
CVE-2020-20294
CVE-2020-20670
CVE-2020-19949
CVE-2021-39564
CVE-2020-22201
CVE-2016-10750
CVE-2016-10735
CVE-2021-3503
CVE-2020-21547
CVE-2021-33456
CVE-2017-12795
CVE-2016-7534
CVE-2021-39583
CVE-2020-5261
CVE-2019-15523
CVE-2016-10703
CVE-2021-39531
CVE-2021-44662
CVE-2020-27795
CVE-2020-18451
CVE-2021-20224
CVE-2020-23315
CVE-2020-24327
CVE-2020-28491
CVE-2020-23334
CVE-2020-27790
CVE-2016-10547
CVE-2020-20508
CVE-2017-7537
CVE-2018-5873
CVE-2016-3952
CVE-2017-18190
CVE-2017-9732
CVE-2020-18438
CVE-2020-36429
CVE-2017-18594
CVE-2021-33439
CVE-2019-1010016
CVE-2018-1000119
CVE-2021-41157
CVE-2019-25024
CVE-2021-39538
CVE-2021-4231
CVE-2020-36477
CVE-2020-19217
CVE-2020-36371
CVE-2016-9126
CVE-2020-19470
CVE-2016-6129
CVE-2021-29921
CVE-2021-33447
CVE-2021-46087
CVE-2021-3242
CVE-2019-1010043
CVE-2019-20922
CVE-2019-11940
CVE-2021-23556
CVE-2020-22784
CVE-2020-18467
CVE-2017-6217
CVE-2020-22679
CVE-2020-19553
CVE-2020-22608
CVE-2020-19907
CVE-2020-18670
CVE-2020-20595
CVE-2016-8613
CVE-2020-36370
CVE-2021-32268
CVE-2017-18922
CVE-2020-22392
CVE-2020-23322
CVE-2016-11020
CVE-2020-28062
CVE-2017-1000487
CVE-2021-39131
CVE-2020-19897
CVE-2021-39544
CVE-2021-42780
CVE-2021-39546
CVE-2021-41131
CVE-2020-20345
CVE-2020-18446
CVE-2020-21572
CVE-2020-14976
CVE-2019-1010039
CVE-2021-32265
CVE-2019-16281
CVE-2017-1000191
CVE-2016-20014
CVE-2018-21247
CVE-2020-21839
CVE-2018-1000847
CVE-2020-23320
CVE-2021-3020
CVE-2021-39585
CVE-2020-23208
CVE-2020-23986
CVE-2016-1000341
CVE-2020-19625
CVE-2021-3028
CVE-2020-23226
CVE-2021-22572
CVE-2021-4189
CVE-2021-35939
CVE-2016-7547
CVE-2019-16993
CVE-2017-18509
CVE-2017-7500
CVE-2020-1714
CVE-2017-6363
CVE-2021-45328
CVE-2020-18879
CVE-2018-8022
CVE-2020-36309
CVE-2020-11612
CVE-2021-33438
CVE-2019-12354
CVE-2020-18185
CVE-2018-11688
CVE-2021-34342
CVE-2021-39591
CVE-2020-23718
CVE-2019-18641
CVE-2020-19282
CVE-2020-18979
CVE-2020-21831
CVE-2020-12723
CVE-2020-18124
CVE-2016-7525
CVE-2020-20131
CVE-2020-21386
CVE-2020-18741
CVE-2020-21818
CVE-2021-31677
CVE-2020-20658
CVE-2020-19492
CVE-2021-4240
CVE-2020-25799
CVE-2020-21357
CVE-2020-19469
CVE-2016-10721
CVE-2020-23273
CVE-2016-10744
CVE-2017-2608
CVE-2020-18980
CVE-2017-1002152
CVE-2020-21815
CVE-2021-3701
CVE-2021-35938
CVE-2019-1010091
CVE-2020-12458
CVE-2020-22761
CVE-2017-20006
CVE-2018-20962
CVE-2021-39592
CVE-2017-1000479
CVE-2020-23192
CVE-2020-20128
CVE-2020-23878
CVE-2021-39536
CVE-2021-21282
CVE-2019-1010044
CVE-2020-22864
CVE-2016-10563
CVE-2016-8646
CVE-2016-1000340
CVE-2020-21832
CVE-2020-23879
CVE-2016-10969
CVE-2016-10766
CVE-2020-18730
CVE-2017-2600
CVE-2020-26208
CVE-2021-46850
CVE-2020-24994
CVE-2020-19288
CVE-2020-18445
CVE-2021-44657
CVE-2020-20977
CVE-2021-37789
CVE-2020-19000
CVE-2018-20858
CVE-2019-1010142
CVE-2021-39528
CVE-2016-1587
CVE-2019-1010179
CVE-2020-19474
CVE-2020-22607
CVE-2018-21027
CVE-2020-24930
CVE-2020-21353
CVE-2020-22885
CVE-2016-2139
CVE-2018-21034
CVE-2020-19481
CVE-2019-20917
CVE-2020-36517
CVE-2020-18190
CVE-2020-19716
CVE-2020-20136
CVE-2020-21650
CVE-2017-18367
CVE-2021-27693
CVE-2020-19267
CVE-2020-19265
CVE-2020-18455
CVE-2021-41154
CVE-2021-29923
CVE-2020-20269
CVE-2016-9842
CVE-2021-42778
CVE-2017-18925
CVE-2020-22200
CVE-2020-20412
CVE-2017-18174
CVE-2020-22211
CVE-2017-2599
CVE-2020-15241
CVE-2021-34341
CVE-2017-18869
CVE-2020-18897
CVE-2016-7518
CVE-2020-21729
CVE-2016-10506
CVE-2019-25015
CVE-2017-2630
CVE-2017-16017
CVE-2021-39432
CVE-2021-39522
CVE-2021-29323
CVE-2020-21819
CVE-2020-18449
CVE-2020-28145
CVE-2016-10937
CVE-2018-12101
CVE-2016-3095
CVE-2021-33445
CVE-2018-21269
CVE-2020-19611
CVE-2016-10538
CVE-2020-8841
CVE-2017-14313
CVE-2020-21082
CVE-2016-10542
CVE-2018-6656
CVE-2021-32701
CVE-2017-2638
CVE-2020-23469
CVE-2017-16006
CVE-2021-39596
CVE-2020-21049
CVE-2020-19229
CVE-2020-28102
CVE-2019-20840
CVE-2021-32073
CVE-2018-20843
CVE-2016-1000109
CVE-2016-10555
CVE-2020-20696
CVE-2016-1000027
CVE-2020-28441
CVE-2019-1010062
CVE-2020-18750
CVE-2020-21121
CVE-2020-19293
CVE-2020-18458
CVE-2020-21913
CVE-2018-1000846
CVE-2020-23321
CVE-2018-7480
CVE-2020-19951
CVE-2021-23418
CVE-2020-36399
CVE-2021-3681
CVE-2021-33442
CVE-2016-7524
CVE-2017-12804
CVE-2021-34055
CVE-2020-23686
CVE-2020-21834
CVE-2020-20276
CVE-2017-16910
CVE-2021-28275
CVE-2020-14160
CVE-2019-19922
CVE-2021-27433
CVE-2020-21603
CVE-2020-18899
CVE-2020-21101
CVE-2017-18358
CVE-2020-36397
CVE-2019-12352
CVE-2020-18440
CVE-2019-1010084
CVE-2021-33354
CVE-2020-7791
CVE-2020-23874
CVE-2020-21050
CVE-2021-23158
CVE-2016-7520
CVE-2016-4847
CVE-2021-42523
CVE-2016-10718
CVE-2021-43996
CVE-2020-18654
CVE-2020-21833
CVE-2019-12349
CVE-2016-10535
CVE-2020-22203
CVE-2021-39569
CVE-2019-1010308
CVE-2021-23398
CVE-2021-33446
CVE-2016-7075
CVE-2020-20605
CVE-2021-33441
CVE-2021-22571
CVE-2016-10526
CVE-2017-2663
CVE-2020-7795
CVE-2016-6555
CVE-2017-18376
CVE-2020-23181
CVE-2017-2611
CVE-2020-18998
CVE-2020-25881
CVE-2021-32270
CVE-2020-22782
CVE-2021-39516
CVE-2021-3574
CVE-2021-3596
CVE-2021-32272
CVE-2018-25007
CVE-2021-39574
CVE-2016-3182
CVE-2020-20295
CVE-2020-18454
CVE-2020-23679
CVE-2020-21126
CVE-2020-27428
CVE-2021-39543
CVE-2020-20598
CVE-2020-19896
CVE-2021-4104
CVE-2020-24130
CVE-2020-19108
CVE-2020-20363
CVE-2020-23700
CVE-2017-1000251
CVE-2020-23269
CVE-2021-40289
CVE-2020-21356
CVE-2021-3538
CVE-2020-18734
CVE-2020-19110
CVE-2020-18704
CVE-2020-23705
CVE-2021-39577
CVE-2021-32697
CVE-2020-18184
CVE-2020-20584
CVE-2016-7519
CVE-2021-45327
CVE-2020-22204
CVE-2020-27796
CVE-2017-16013
CVE-2017-2602
CVE-2017-18352
CVE-2019-1010094
CVE-2020-36320
CVE-2017-16031
CVE-2020-22198
CVE-2021-39549
CVE-2016-10375
CVE-2020-19722
CVE-2020-21387
CVE-2017-18379
CVE-2020-26300
CVE-2017-16010
CVE-2020-28724
CVE-2020-22785
CVE-2021-3917
CVE-2021-45330
CVE-2021-32277
CVE-2018-21019
CVE-2018-25045
CVE-2020-20693
CVE-2018-20332
CVE-2020-21505
CVE-2018-6535
CVE-2018-25022
CVE-2020-18048
CVE-2018-25021
CVE-2020-23185
CVE-2018-25047
CVE-2016-10970
CVE-2020-21054
CVE-2020-18456
CVE-2020-19037
CVE-2020-4043
CVE-2018-10727
CVE-2017-18239
CVE-2020-18886
CVE-2020-23308
CVE-2020-23996
CVE-2020-24740
CVE-2020-36377
CVE-2020-20343
CVE-2021-41036
CVE-2019-1010005
CVE-2021-23191
CVE-2017-9841
CVE-2016-9022
CVE-2020-20347
CVE-2016-2555
CVE-2020-11767
CVE-2021-39579
CVE-2020-5268
CVE-2021-36219
CVE-2016-7526
CVE-2021-41072
CVE-2017-18257
CVE-2018-12608
CVE-2019-25052
CVE-2016-5100
CVE-2020-21504
CVE-2020-27793
CVE-2020-20739
CVE-2020-21597
CVE-2017-2612
CVE-2020-22882
CVE-2017-18924
CVE-2020-23234
CVE-2016-7538
CVE-2021-27847
CVE-2020-29260
CVE-2021-20299
CVE-2018-11512
CVE-2020-35533
CVE-2020-23194
CVE-2020-36378
CVE-2018-25032
CVE-2020-23015
CVE-2020-21865
CVE-2021-3690
CVE-2020-24133
CVE-2020-20444
CVE-2020-19616
CVE-2020-36381
CVE-2020-19263
CVE-2017-18380
CVE-2020-19264
CVE-2020-24391
CVE-2020-18661
CVE-2021-39556
CVE-2020-23706
CVE-2016-10544
CVE-2016-8647
CVE-2017-1000190
CVE-2020-18392
CVE-2020-23685
CVE-2016-9025
CVE-2020-18265
CVE-2019-16921
CVE-2016-9581
CVE-2019-12359
CVE-2021-32284
CVE-2020-20296
CVE-2016-7535
CVE-2020-19049
CVE-2020-18885
CVE-2020-23209
CVE-2020-18151
CVE-2021-34339
CVE-2020-22875
CVE-2016-9129
CVE-2019-6009
CVE-2020-21813
CVE-2021-33461
CVE-2020-19467
CVE-2016-7035
CVE-2018-25031
CVE-2020-19228
CVE-2019-13299
CVE-2019-1010275
CVE-2020-17999
CVE-2020-19138
CVE-2020-20665
CVE-2020-19721
CVE-2016-1000343
CVE-2018-25008
CVE-2020-35538
CVE-2020-23314
CVE-2020-21228
CVE-2020-23214
CVE-2021-20257
CVE-2016-7797
CVE-2020-21496
CVE-2020-22120
CVE-2020-21127
CVE-2016-1000338
CVE-2020-19316
CVE-2017-18076
CVE-2020-36425
CVE-2020-18982
CVE-2020-19285
CVE-2019-10200
CVE-2020-23876
CVE-2020-19301
CVE-2020-19287
CVE-2021-33451
CVE-2017-18353
CVE-2017-18635
CVE-2020-15861
CVE-2020-20664
CVE-2020-22208
CVE-2021-39598
CVE-2019-25028
CVE-2020-18774
CVE-2019-20892
CVE-2016-10531
CVE-2020-27802
CVE-2021-4241
CVE-2020-22206
CVE-2016-10554
CVE-2021-39555
CVE-2020-21056
CVE-2020-23219
CVE-2021-45331
CVE-2020-20695
CVE-2020-19778
CVE-2021-23177
CVE-2020-18888
CVE-2019-1010065
CVE-2018-1002104
CVE-2016-9124
CVE-2021-33453
CVE-2020-23349
CVE-2018-1000045
CVE-2020-19038
CVE-2021-34078
CVE-2020-20672
CVE-2020-23872
CVE-2020-20514
CVE-2020-8296
CVE-2016-10524
CVE-2020-28847
CVE-2019-25011
CVE-2020-18457
CVE-2018-21232
CVE-2016-7523
CVE-2020-22781
CVE-2020-22848
CVE-2018-11307
CVE-2020-23310
CVE-2021-39589
CVE-2016-9909
CVE-2020-20600
CVE-2020-21250
CVE-2020-22783
CVE-2021-28277
CVE-2021-33235
CVE-2020-10735
CVE-2016-10746
CVE-2020-19626
CVE-2021-39584
CVE-2020-21649
CVE-2021-26948
CVE-2021-27116
CVE-2020-21494
CVE-2020-18191
CVE-2020-29600
CVE-2020-19463
CVE-2020-19046
CVE-2019-1010095
CVE-2020-21179
CVE-2020-23313
CVE-2020-18698
CVE-2016-2169
CVE-2016-9583
CVE-2017-7545
CVE-2020-27787
CVE-2020-21840
CVE-2020-22874
CVE-2020-18875
CVE-2020-18999
CVE-2017-18255
CVE-2020-28919
CVE-2016-10525
CVE-2020-19216
CVE-2020-4068
CVE-2021-39393
CVE-2021-31676
CVE-2018-18623
CVE-2018-1000211
CVE-2020-19617
CVE-2020-22352
CVE-2019-1010018
CVE-2020-18898
CVE-2020-18106
CVE-2021-39518
CVE-2020-19964
CVE-2017-18638
CVE-2021-44568
CVE-2021-32288
CVE-2020-21316
CVE-2016-1000004
CVE-2021-39551
CVE-2020-7711
CVE-2020-18268
CVE-2021-39541
CVE-2017-18361
CVE-2020-22884
CVE-2020-19107
CVE-2016-8899
CVE-2016-7539
CVE-2016-7043
CVE-2020-18976
CVE-2018-21028
CVE-2021-26794
CVE-2017-2610
CVE-2017-18355
CVE-2019-14763
CVE-2020-19047
CVE-2020-19280
CVE-2019-25027
CVE-2020-20425
CVE-2021-35284
CVE-2020-21830
CVE-2021-39588
CVE-2017-2647
CVE-2016-7527
CVE-2016-7078
CVE-2019-7725
CVE-2020-19915
CVE-2020-19137
CVE-2021-33440
CVE-2021-36461
CVE-2020-18735
CVE-2016-9021
CVE-2016-7533
CVE-2021-39525
CVE-2016-2347
CVE-2021-43858
CVE-2020-19048
CVE-2021-3639
CVE-2016-3108
CVE-2020-21827
CVE-2020-18766
CVE-2020-19703
CVE-2020-19283
CVE-2016-0720
CVE-2020-36185
CVE-2016-10070
CVE-2021-39594
CVE-2016-8639
CVE-2020-26007
CVE-2021-42781
CVE-2020-21081
CVE-2020-18475
CVE-2020-21844
CVE-2019-20807
CVE-2021-39157
CVE-2016-10534
CVE-2017-16088
CVE-2021-32294
CVE-2016-8901
CVE-2020-20663
CVE-2017-14199
CVE-2020-19719
CVE-2019-1010060
CVE-2020-20389
CVE-2018-21030
CVE-2021-3736
CVE-2021-3401
CVE-2019-1010096
CVE-2016-10516
CVE-2020-19215
CVE-2020-23207
CVE-2020-23079
CVE-2020-36367
CVE-2021-42782
CVE-2020-23267
CVE-2020-19466
CVE-2020-19118
CVE-2020-18125
CVE-2021-23388
CVE-2016-10550
CVE-2016-10527
CVE-2020-16588
CVE-2020-19212
CVE-2020-14354
CVE-2020-18428
CVE-2020-23172
CVE-2018-19188
CVE-2020-20671
CVE-2020-23330
CVE-2019-12356
CVE-2017-8288
CVE-2021-33455
CVE-2019-7726
CVE-2019-10761
CVE-2017-2609
CVE-2020-27836
CVE-2020-28451
CVE-2016-0721
CVE-2020-19861
CVE-2020-18657
CVE-2020-19275
CVE-2020-19860
CVE-2017-6213
CVE-2016-10505
CVE-2018-1000048
CVE-2020-21468
CVE-2016-10722
CVE-2019-20916
CVE-2020-21653
CVE-2018-1000664
CVE-2017-15116
CVE-2020-36395
CVE-2021-32297
CVE-2019-16747
CVE-2021-39554
CVE-2020-36421
CVE-2021-40612
CVE-2021-27435
CVE-2021-32287
CVE-2020-20092
CVE-2020-36375
CVE-2017-16003
CVE-2017-2606
CVE-2020-19302
CVE-2020-19464
CVE-2020-19498
CVE-2020-20657
CVE-2020-7693
CVE-2016-10065
CVE-2021-39558
CVE-2019-3877
CVE-2020-20692
CVE-2016-7515
CVE-2021-31678
CVE-2020-19770
CVE-2020-21842
CVE-2020-21594
CVE-2018-21037
CVE-2020-36396
CVE-2020-18220
CVE-2020-18084
CVE-2018-21234
CVE-2020-18737
CVE-2020-25459
CVE-2020-19551
CVE-2020-21596
CVE-2016-7514
CVE-2017-6215
CVE-2020-23711
CVE-2016-10928
CVE-2020-18442
CVE-2020-22873
CVE-2020-17541
CVE-2020-19491
CVE-2021-32281
CVE-2021-32274
CVE-2020-23179
CVE-2016-8640
CVE-2020-19613
CVE-2020-21124
CVE-2021-36218
CVE-2019-12358
CVE-2020-19213
CVE-2021-31566
CVE-2020-23306
CVE-2020-20184
CVE-2019-25060
CVE-2020-21133
CVE-2020-21590
CVE-2018-19148
CVE-2019-12351
CVE-2020-23238
CVE-2020-20597
CVE-2019-25058
CVE-2020-23707
CVE-2020-23184
CVE-2019-20921
CVE-2018-18674
CVE-2020-23205
CVE-2020-19858
CVE-2020-21601
CVE-2021-33444
CVE-2016-10700
CVE-2019-17582
CVE-2020-18658
CVE-2020-18198
CVE-2016-11015
CVE-2020-19709
CVE-2016-10543
CVE-2019-20918
CVE-2020-35535
CVE-2020-22937
CVE-2021-24892
CVE-2020-12135
CVE-2016-10536
CVE-2020-23697
CVE-2021-26259
CVE-2021-23451
CVE-2016-7516
CVE-2017-16029
CVE-2019-20839
CVE-2016-10551
CVE-2016-4068
CVE-2020-26299
CVE-2020-18699
CVE-2020-7731
CVE-2020-35532
CVE-2020-22675
CVE-2020-18430
CVE-2016-0750
CVE-2020-22886
CVE-2021-33459
CVE-2020-19303
CVE-2020-22212
CVE-2016-10577
CVE-2020-22124
CVE-2020-36599
CVE-2016-3109
CVE-2020-27801
CVE-2016-4444
CVE-2021-33467
CVE-2020-21652
CVE-2020-21238
CVE-2016-3178
CVE-2020-18066
CVE-2020-21548
CVE-2019-12350
CVE-2017-18249
CVE-2016-5314
CVE-2021-28115
CVE-2019-10742
CVE-2018-7191
CVE-2020-21600
CVE-2020-19292
CVE-2020-28865
CVE-2017-16016
CVE-2018-18313
CVE-2020-18693
CVE-2020-21322
CVE-2021-39575
